127.0.0.1 - - [22/Jun/2023:12:56:46 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:02:00 +0700] "POST /Highlands/product/list.htm?btnAdd HTTP/1.1" 200 23225
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:02:24 +0700] "GET /Highlands/product/list/SP34.htm?linkEdit HTTP/1.1" 200 23768
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:02:49 +0700] "POST /Highlands/product/list.htm?btnEdit HTTP/1.1" 200 23221
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:03:01 +0700] "GET /Highlands/product/list/SP34.htm?linkDelete HTTP/1.1" 200 22361
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:03:14 +0700] "GET /Highlands/product/list.htm HTTP/1.1" 200 22327
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:03:24 +0700] "GET /Highlands/product/list.htm HTTP/1.1" 200 22327
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:03:29 +0700] "POST /Highlands/product/list.htm?btnAdd HTTP/1.1" 200 22428
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:03:37 +0700] "GET /Highlands/product/type/list.htm HTTP/1.1" 200 10960
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:03:45 +0700] "POST /Highlands/product/type/list.htm HTTP/1.1" 200 11089
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:03:57 +0700] "POST /Highlands/product/type/list.htm HTTP/1.1" 200 11111
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:04:11 +0700] "POST /Highlands/product/type/list.htm HTTP/1.1" 200 11517
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:04:22 +0700] "GET /Highlands/product/type/list/KEO.htm?linkEdit HTTP/1.1" 200 11759
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:04:33 +0700] "POST /Highlands/product/type/list.htm HTTP/1.1" 200 11522
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:04:41 +0700] "GET /Highlands/product/type/list/KEO.htm?linkDelete HTTP/1.1" 200 10987
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:04:48 +0700] "GET /Highlands/product/size/list.htm HTTP/1.1" 200 10381
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:05:20 +0700] "POST /Highlands/product/size/list.htm HTTP/1.1" 200 10584
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:05:37 +0700] "POST /Highlands/product/size/list.htm HTTP/1.1" 200 10938
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:05:42 +0700] "GET /Highlands/product/size/list/SIZE9.htm?linkEdit HTTP/1.1" 200 11166
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:05:45 +0700] "POST /Highlands/product/size/list.htm HTTP/1.1" 200 11230
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:05:53 +0700] "POST /Highlands/product/size/list.htm HTTP/1.1" 200 10943
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:06:00 +0700] "GET /Highlands/product/size/list/SIZE9.htm?linkDelete HTTP/1.1" 200 10408
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:06:40 +0700] "GET /Highlands/login/logout.htm HTTP/1.1" 200 2758
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:06:57 +0700] "POST /Highlands/login/logininfo.htm HTTP/1.1" 200 6027
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:07:00 +0700] "GET /Highlands/product/list.htm HTTP/1.1" 200 22327
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:07:19 +0700] "GET /Highlands/product/list/SP20.htm?linkEdit HTTP/1.1" 200 22908
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:07:28 +0700] "GET /Highlands/product/list.htm HTTP/1.1" 200 22327
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:07:31 +0700] "POST /Highlands/product/list.htm?btnAdd HTTP/1.1" 200 22496
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:07:56 +0700] "POST /Highlands/product/list.htm?btnAdd HTTP/1.1" 200 22559
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:08:41 +0700] "POST /Highlands/product/list.htm?btnAdd HTTP/1.1" 200 23228
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:08:52 +0700] "GET /Highlands/product/list/SP100.htm?linkEdit HTTP/1.1" 200 23773
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:09:16 +0700] "POST /Highlands/product/list.htm?btnEdit HTTP/1.1" 200 23221
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:09:32 +0700] "GET /Highlands/product/list/SP100.htm?linkDelete HTTP/1.1" 200 22362
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:09:44 +0700] "GET /Highlands/product/list.htm HTTP/1.1" 200 22327
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:09:53 +0700] "POST /Highlands/product/list.htm?btnAdd HTTP/1.1" 200 22427
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:10:05 +0700] "GET /Highlands/product/type/list.htm HTTP/1.1" 200 10960
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:10:17 +0700] "POST /Highlands/product/type/list.htm HTTP/1.1" 200 11103
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:10:22 +0700] "POST /Highlands/product/type/list.htm HTTP/1.1" 200 11089
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:10:41 +0700] "POST /Highlands/product/type/list.htm HTTP/1.1" 200 11517
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:10:50 +0700] "GET /Highlands/product/type/list/KEO.htm?linkEdit HTTP/1.1" 200 11759
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:10:58 +0700] "POST /Highlands/product/type/list.htm HTTP/1.1" 200 11522
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:11:06 +0700] "GET /Highlands/product/type/list/KEO.htm?linkDelete HTTP/1.1" 200 10987
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:11:14 +0700] "POST /Highlands/product/type/list.htm HTTP/1.1" 200 11016
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:11:42 +0700] "POST /Highlands/product/type/list.htm HTTP/1.1" 200 11023
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:11:49 +0700] "GET /Highlands/product/size/list.htm HTTP/1.1" 200 10381
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:11:57 +0700] "POST /Highlands/product/size/list.htm HTTP/1.1" 200 10510
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:12:10 +0700] "POST /Highlands/product/size/list.htm HTTP/1.1" 200 10583
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:13:03 +0700] "POST /Highlands/product/size/list.htm HTTP/1.1" 200 10942
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:13:14 +0700] "GET /Highlands/product/size/list/SIZE8.htm?linkEdit HTTP/1.1" 200 11174
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:13:21 +0700] "POST /Highlands/product/size/list.htm HTTP/1.1" 200 10938
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:13:26 +0700] "GET /Highlands/product/size/list/SIZE8.htm?linkDelete HTTP/1.1" 200 10408
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:13:37 +0700] "POST /Highlands/product/size/list.htm HTTP/1.1" 200 10433
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:13:42 +0700] "GET /Highlands/material/list.htm HTTP/1.1" 200 13144
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:14:22 +0700] "POST /Highlands/material/list.htm HTTP/1.1" 200 13251
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:14:41 +0700] "POST /Highlands/material/list.htm HTTP/1.1" 200 13760
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:14:46 +0700] "POST /Highlands/material/list.htm HTTP/1.1" 200 13998
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:14:52 +0700] "GET /Highlands/material/list/NL100.htm?linkEdit HTTP/1.1" 200 14024
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:15:12 +0700] "POST /Highlands/material/list.htm HTTP/1.1" 200 13766
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:15:21 +0700] "GET /Highlands/material/list/NL100.htm?linkDelete HTTP/1.1" 200 13181
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:15:27 +0700] "POST /Highlands/material/list.htm HTTP/1.1" 200 13357
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:15:34 +0700] "POST /Highlands/material/list.htm HTTP/1.1" 200 13215
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:16:00 +0700] "POST /Highlands/material/list.htm HTTP/1.1" 200 13232
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:16:06 +0700] "GET /Highlands/product/recipe/list.htm HTTP/1.1" 200 18800
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:16:15 +0700] "POST /Highlands/product/recipe/list.htm HTTP/1.1" 200 18987
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:16:18 +0700] "POST /Highlands/product/recipe/list.htm HTTP/1.1" 200 18936
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:16:41 +0700] "POST /Highlands/product/recipe/list.htm HTTP/1.1" 200 19177
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:16:54 +0700] "GET /Highlands/product/recipe/list/CT1000.htm?linkEdit HTTP/1.1" 200 19442
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:05 +0700] "POST /Highlands/product/recipe/list.htm HTTP/1.1" 200 19196
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:18 +0700] "GET /Highlands/product/detail/list.htm HTTP/1.1" 200 37714
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/sanpham/css/styles.css HTTP/1.1" 200 6781
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/product/viewSP.htm HTTP/1.1" 200 63042
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/HLC__PHIN_DEN_DA.jpg HTTP/1.1" 200 308298
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/HLC_New_logo_Products_NEW_CAN_CFD_INTERNATIONAL_185ml.jpg HTTP/1.1" 200 181421
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/HLC_New_logo_Products_R_G_Traditional_1kg.jpg HTTP/1.1" 200 165970
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/HLC_New_logo_Products__FREEZE_TRA_XANH.png HTTP/1.1" 200 2023892
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/PHOMAICAPHE.jpg HTTP/1.1" 200 229256
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/_9060f092-f59e-474a-bc36-2c5ae864c385.jpg HTTP/1.1" 200 82068
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/Phin_Sua_Da.jpg HTTP/1.1" 200 552816
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/HLC__BAC_XIU_DA.jpg HTTP/1.1" 200 264629
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/MOUSSECACAO.png HTTP/1.1" 200 324727
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/HLC__CARAMEL_FREEZE_PHINDI.jpg HTTP/1.1" 200 289815
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/HLC__TRA_SEN_VANG_SEN.jpg HTTP/1.1" 200 250405
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/HLC__TRA_XANH_DAU_DO.jpg HTTP/1.1" 200 251989
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:26 +0700] "GET /Highlands/resources/img/sanpham/HLC__TRA_THACH_VAI.jpg HTTP/1.1" 200 266243
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:17:33 +0700] "GET /Highlands/product/detail/list.htm HTTP/1.1" 200 37714
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:18:26 +0700] "POST /Highlands/product/detail/list.htm HTTP/1.1" 200 38607
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:18:40 +0700] "GET /Highlands/product/detail/list/SP1000/L.htm?linkEdit HTTP/1.1" 200 40049
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:19:00 +0700] "POST /Highlands/product/detail/list.htm HTTP/1.1" 200 38607
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:19:03 +0700] "GET /Highlands/product/detail/list.htm HTTP/1.1" 200 38572
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:19:22 +0700] "GET /Highlands/product/detail/list/SP1000/L.htm?linkEdit HTTP/1.1" 200 40077
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:19:31 +0700] "POST /Highlands/product/detail/list.htm HTTP/1.1" 200 38645
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:20:01 +0700] "GET /Highlands/history/list.htm HTTP/1.1" 200 7780
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:20:19 +0700] "GET /Highlands/product/detail/list.htm HTTP/1.1" 200 38572
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:20:30 +0700] "GET /Highlands/product/detail/list/SP1000/L.htm?linkDelete HTTP/1.1" 200 38613
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:20:48 +0700] "POST /Highlands/product/detail/list.htm HTTP/1.1" 200 38860
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:20:55 +0700] "POST /Highlands/product/detail/list.htm HTTP/1.1" 200 38697
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:21:04 +0700] "POST /Highlands/product/detail/list.htm HTTP/1.1" 200 39465
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:21:11 +0700] "GET /Highlands/product/detail/list/SP1000/M.htm?linkDelete HTTP/1.1" 200 38613
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:21:28 +0700] "GET /Highlands/product/detailMaterial/SP1000/L/list.htm HTTP/1.1" 200 9568
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:22:04 +0700] "POST /Highlands/product/detailMaterial/SP1000/L/list.htm HTTP/1.1" 200 10277
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:22:08 +0700] "GET /Highlands/product/detailMaterial/SP1000/L/NL1/list.htm?linkEdit HTTP/1.1" 200 10901
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:22:15 +0700] "POST /Highlands/product/detailMaterial/SP1000/L/list.htm HTTP/1.1" 200 10277
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:22:19 +0700] "GET /Highlands/product/detailMaterial/SP1000/L/NL1/list.htm?linkDelete HTTP/1.1" 200 9609
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:22:33 +0700] "POST /Highlands/product/detailMaterial/SP1000/L/list.htm HTTP/1.1" 200 10277
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:22:40 +0700] "POST /Highlands/product/detailMaterial/SP1000/L/list.htm HTTP/1.1" 200 10318
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:22:45 +0700] "POST /Highlands/product/detailMaterial/SP1000/L/list.htm HTTP/1.1" 200 10940
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:22:51 +0700] "GET /Highlands/product/detail/list.htm HTTP/1.1" 200 38572
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:23:08 +0700] "GET /Highlands/product/detailMaterial/list.htm HTTP/1.1" 200 19220
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:23:25 +0700] "GET /Highlands/promotion/list.htm HTTP/1.1" 200 10471
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:23:35 +0700] "POST /Highlands/promotion/list.htm HTTP/1.1" 200 10692
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:23:55 +0700] "POST /Highlands/promotion/list.htm HTTP/1.1" 200 10665
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:24:20 +0700] "POST /Highlands/promotion/list.htm HTTP/1.1" 200 11128
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:24:42 +0700] "GET /Highlands/promotion/list/CHIMOTTINHYEU.htm?linkEdit HTTP/1.1" 200 11640
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:25:15 +0700] "POST /Highlands/promotion/list/CHIMOTTINHYEU/list.htm HTTP/1.1" 200 12064
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:25:33 +0700] "POST /Highlands/promotion/list/CHIMOTTINHYEU/list.htm HTTP/1.1" 200 12449
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:25:39 +0700] "GET /Highlands/promotion/list/CHIMOTTINHYEU/SP20/S.htm?linkDelete HTTP/1.1" 200 12062
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:25:42 +0700] "GET /Highlands/promotion/list/CHIMOTTINHYEU/SP6/L.htm?linkDelete HTTP/1.1" 200 11682
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:25:43 +0700] "GET /Highlands/promotion/list.htm HTTP/1.1" 200 11084
0:0:0:0:0:0:0:1 - - [22/Jun/2023:13:25:49 +0700] "GET /Highlands/promotion/list/CHIMOTTINHYEU.htm?linkDelete HTTP/1.1" 200 10526
